order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,cancellation_reason,ai_cancel_flag,recoverable_flag,intervention_attempted_by_navedas,intervention_success,recovery_rate_flag,revenue_lost_before_ai_only,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,intervention_failure_reason,customer_state,payment_auth_status,shopify_id,governance_tier,refund_type,month
ORD-802565,2025-03-19,Medium,1393.0,4.0,5572.0,0.5235044445550645,Stock Sync Delay,1,1,1,1,1,5572.0,5572.0,0.0,2916.9667650608194,0.0,2916.9667650608194,25.0,2891.9667650608194,None,WI,Pending,#802565,Human,Partial,2025-03
ORD-802566,2025-05-25,Medium,1637.0,2.0,3274.0,0.338734801621759,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NY,Authorized,#802566,None,N/A,2025-05
ORD-802567,2025-04-24,Medium,348.0,1.0,348.0,0.5360352203820905,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#802567,None,N/A,2025-04
ORD-802568,2025-03-10,High,3489.0,2.0,6978.0,0.2772397838551869,AI Logic Gap - SKU Mapping,1,1,1,0,0,6978.0,0.0,6978.0,1934.579211741494,1934.579211741494,0.0,25.0,-25.0,Vendor SLA Delay,WA,Pending,#802568,Human,Partial,2025-03
ORD-802569,2025-06-16,Medium,2943.0,3.0,8829.0,0.23697183333668775,AI Logic Gap - SKU Mapping,1,1,1,1,1,8829.0,8829.0,0.0,2092.2243165296163,0.0,2092.2243165296163,25.0,2067.2243165296163,None,IN,Pending,#802569,Human,Partial,2025-06
ORD-802570,2025-05-25,Low,722.0,3.0,2166.0,0.38366681762859545,Payment Expired,1,1,1,1,1,2166.0,2166.0,0.0,831.0223269835377,0.0,831.0223269835377,15.0,816.0223269835377,None,MO,Expired,#802570,Auto,Partial,2025-05
ORD-802571,2025-06-17,Low,1984.0,4.0,7936.0,0.5175364051934286,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NY,Authorized,#802571,None,N/A,2025-06
ORD-802572,2025-05-12,Medium,2742.0,1.0,2742.0,0.3089477265606605,Stock Sync Delay,1,1,1,1,1,2742.0,2742.0,0.0,847.1346662293311,0.0,847.1346662293311,15.0,832.1346662293311,None,CA,Pending,#802572,Auto,Partial,2025-05
ORD-802573,2025-03-12,Medium,1791.0,4.0,7164.0,0.48005611178963337,Vendor Split Possible,1,1,1,1,1,7164.0,7164.0,0.0,3439.1219848609335,0.0,3439.1219848609335,25.0,3414.1219848609335,None,GA,Pending,#802573,Human,Split Fulfillment,2025-03
ORD-802574,2025-05-20,Medium,777.0,3.0,2331.0,0.25921904305809834,AI Logic Gap - SKU Mapping,1,1,1,1,1,2331.0,2331.0,0.0,604.2395893684272,0.0,604.2395893684272,15.0,589.2395893684272,None,TX,Pending,#802574,Auto,Partial,2025-05
ORD-802575,2025-03-01,Medium,3391.0,1.0,3391.0,0.4609496386003289,Vendor Split Possible,1,0,0,0,0,3391.0,0.0,0.0,1563.0802244937154,1563.0802244937154,0.0,0.0,0.0,Not Recoverable,NC,Pending,#802575,None,N/A,2025-03
ORD-802576,2025-02-18,High,977.0,4.0,3908.0,0.3949594294856009,Vendor Split Possible,1,1,1,1,1,3908.0,3908.0,0.0,1543.5014504297285,0.0,1543.5014504297285,25.0,1518.5014504297285,None,MI,Pending,#802576,Human,Split Fulfillment,2025-02
ORD-802577,2025-03-23,Medium,1204.0,2.0,2408.0,0.2612559413880303,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#802577,None,N/A,2025-03
ORD-802578,2025-06-24,High,1332.0,3.0,3996.0,0.451330537303163,Payment Expired,1,1,1,0,0,3996.0,0.0,3996.0,1803.5168270634395,1803.5168270634395,0.0,25.0,-25.0,Customer Abandoned,CA,Expired,#802578,Human,Partial,2025-06
ORD-802579,2025-04-13,Medium,3123.0,3.0,9369.0,0.44981463970974955,AI Logic Gap - SKU Mapping,1,1,1,1,1,9369.0,9369.0,0.0,4214.313359440644,0.0,4214.313359440644,25.0,4189.313359440644,None,OH,Pending,#802579,Human,Partial,2025-04
ORD-802580,2025-03-11,Medium,1775.0,1.0,1775.0,0.38040233020020414,Vendor Split Possible,1,1,1,1,1,1775.0,1775.0,0.0,675.2141361053624,0.0,675.2141361053624,15.0,660.2141361053624,None,OH,Pending,#802580,Auto,Split Fulfillment,2025-03
ORD-802581,2025-03-25,High,2532.0,1.0,2532.0,0.27891367317493615,Vendor Split Possible,1,1,1,1,1,2532.0,2532.0,0.0,706.2094204789383,0.0,706.2094204789383,15.0,691.2094204789383,None,VA,Pending,#802581,Auto,Split Fulfillment,2025-03
ORD-802582,2025-02-22,Medium,3159.0,3.0,9477.0,0.2463028622857488,Stock Sync Delay,1,1,1,1,1,9477.0,9477.0,0.0,2334.2122258820414,0.0,2334.2122258820414,25.0,2309.2122258820414,None,OH,Pending,#802582,Human,Partial,2025-02
ORD-802583,2025-04-29,High,3253.0,2.0,6506.0,0.5350392669609263,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#802583,None,N/A,2025-04
ORD-802584,2025-03-05,High,3004.0,1.0,3004.0,0.42953438839070435,AI Logic Gap - SKU Mapping,1,0,0,0,0,3004.0,0.0,0.0,1290.3213027256759,1290.3213027256759,0.0,0.0,0.0,Not Recoverable,IN,Pending,#802584,None,N/A,2025-03
ORD-802585,2025-04-10,Medium,3181.0,1.0,3181.0,0.48323451925068445,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#802585,None,N/A,2025-04
ORD-802586,2025-03-08,Medium,3321.0,4.0,13284.0,0.4439396851675846,Stock Sync Delay,1,0,0,0,0,13284.0,0.0,0.0,5897.294777766194,5897.294777766194,0.0,0.0,0.0,Not Recoverable,AZ,Pending,#802586,None,N/A,2025-03
ORD-802587,2025-02-27,Low,3469.0,1.0,3469.0,0.49031578281730115,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NY,Authorized,#802587,None,N/A,2025-02
ORD-802588,2025-06-24,Medium,2268.0,1.0,2268.0,0.2568717869121232,Stock Sync Delay,1,1,1,1,1,2268.0,2268.0,0.0,582.5852127166954,0.0,582.5852127166954,15.0,567.5852127166954,None,MO,Pending,#802588,Auto,Partial,2025-06
ORD-802589,2025-03-04,Low,504.0,3.0,1512.0,0.37393257859146556,Stock Sync Delay,1,1,1,1,1,1512.0,1512.0,0.0,565.386058830296,0.0,565.386058830296,15.0,550.386058830296,None,VA,Pending,#802589,Auto,Partial,2025-03
ORD-802590,2025-01-13,High,440.0,1.0,440.0,0.4334936696758027,Stock Sync Delay,1,0,0,0,0,440.0,0.0,0.0,190.7372146573532,190.7372146573532,0.0,0.0,0.0,Not Recoverable,FL,Pending,#802590,None,N/A,2025-01
ORD-802591,2025-03-10,Medium,2796.0,3.0,8388.0,0.2361864649633263,Payment Expired,1,1,1,1,1,8388.0,8388.0,0.0,1981.132068112381,0.0,1981.132068112381,25.0,1956.132068112381,None,WA,Expired,#802591,Human,Partial,2025-03
ORD-802592,2025-04-06,Medium,1140.0,3.0,3420.0,0.25248493226494295,Payment Expired,1,1,1,1,1,3420.0,3420.0,0.0,863.4984683461049,0.0,863.4984683461049,25.0,838.4984683461049,None,MI,Expired,#802592,Human,Partial,2025-04
ORD-802593,2025-01-18,Medium,2825.0,3.0,8475.0,0.42189390798783133,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#802593,None,N/A,2025-01
ORD-802594,2025-02-25,Medium,3274.0,2.0,6548.0,0.504047031488837,Payment Expired,1,1,1,1,1,6548.0,6548.0,0.0,3300.4999621889046,0.0,3300.4999621889046,25.0,3275.4999621889046,None,WA,Expired,#802594,Human,Partial,2025-02
ORD-802595,2025-01-30,High,2273.0,4.0,9092.0,0.4311456626295592,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#802595,None,N/A,2025-01
ORD-802596,2025-04-01,Medium,2686.0,3.0,8058.0,0.21267168470962647,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#802596,None,N/A,2025-04
ORD-802597,2025-05-11,Medium,1012.0,2.0,2024.0,0.5396515209816131,Payment Expired,1,1,1,1,1,2024.0,2024.0,0.0,1092.2546784667848,0.0,1092.2546784667848,25.0,1067.2546784667848,None,IL,Expired,#802597,Human,Partial,2025-05
ORD-802598,2025-06-24,High,1549.0,1.0,1549.0,0.24882741531718577,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#802598,None,N/A,2025-06
ORD-802599,2025-03-12,Medium,3379.0,2.0,6758.0,0.2813967817433714,Payment Expired,1,1,1,0,0,6758.0,0.0,6758.0,1901.679451021704,1901.679451021704,0.0,25.0,-25.0,Late Detection,IL,Expired,#802599,Human,Partial,2025-03
ORD-802600,2025-06-05,Low,2868.0,1.0,2868.0,0.5412385486666536,AI Logic Gap - SKU Mapping,1,1,1,1,1,2868.0,2868.0,0.0,1552.2721575759624,0.0,1552.2721575759624,25.0,1527.2721575759624,None,IL,Pending,#802600,Human,Partial,2025-06
ORD-802601,2025-02-08,High,755.0,1.0,755.0,0.46986154882868125,Payment Expired,1,0,0,0,0,755.0,0.0,0.0,354.74546936565434,354.74546936565434,0.0,0.0,0.0,Not Recoverable,AZ,Expired,#802601,None,N/A,2025-02
ORD-802602,2025-05-21,Medium,3280.0,2.0,6560.0,0.5278018381324774,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#802602,None,N/A,2025-05
ORD-802603,2025-04-12,Low,1773.0,1.0,1773.0,0.48231689248281046,Payment Expired,1,0,0,0,0,1773.0,0.0,0.0,855.147850372023,855.147850372023,0.0,0.0,0.0,Not Recoverable,MI,Expired,#802603,None,N/A,2025-04
ORD-802604,2025-05-17,High,2961.0,1.0,2961.0,0.42810706625112005,Payment Expired,1,1,1,1,1,2961.0,2961.0,0.0,1267.6250231695665,0.0,1267.6250231695665,25.0,1242.6250231695665,None,IN,Expired,#802604,Human,Partial,2025-05
ORD-802605,2025-05-16,High,1849.0,2.0,3698.0,0.2995935496020521,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#802605,None,N/A,2025-05
ORD-802606,2025-04-06,Medium,2133.0,3.0,6399.0,0.31440850459483394,Payment Expired,1,1,1,0,0,6399.0,0.0,6399.0,2011.9000209023425,2011.9000209023425,0.0,25.0,-25.0,Customer Payment Expired,PA,Expired,#802606,Human,Partial,2025-04
ORD-802607,2025-02-16,Medium,608.0,1.0,608.0,0.5315448755655294,Vendor Split Possible,1,1,1,0,0,608.0,0.0,608.0,323.1792843438419,323.1792843438419,0.0,25.0,-25.0,Late Detection,IN,Pending,#802607,Human,Split Fulfillment,2025-02
ORD-802608,2025-04-05,Medium,1218.0,2.0,2436.0,0.5012189656544757,Payment Expired,1,1,1,1,1,2436.0,2436.0,0.0,1220.9694003343027,0.0,1220.9694003343027,25.0,1195.9694003343027,None,MI,Expired,#802608,Human,Partial,2025-04
ORD-802609,2025-05-29,Medium,2542.0,1.0,2542.0,0.3258216569548143,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#802609,None,N/A,2025-05
ORD-802610,2025-06-24,Medium,2956.0,1.0,2956.0,0.33064359616724637,AI Logic Gap - SKU Mapping,1,0,0,0,0,2956.0,0.0,0.0,977.3824702703803,977.3824702703803,0.0,0.0,0.0,Not Recoverable,MA,Pending,#802610,None,N/A,2025-06
ORD-802611,2025-06-16,Medium,356.0,1.0,356.0,0.30419303659655966,Stock Sync Delay,1,1,1,1,1,356.0,356.0,0.0,108.29272102837524,0.0,108.29272102837524,15.0,93.29272102837524,None,MO,Pending,#802611,Auto,Partial,2025-06
ORD-802612,2025-02-02,High,315.0,2.0,630.0,0.31414554991875143,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#802612,None,N/A,2025-02
ORD-802613,2025-04-18,Medium,2441.0,3.0,7323.0,0.5012336132010751,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#802613,None,N/A,2025-04
ORD-802614,2025-01-19,High,1592.0,4.0,6368.0,0.20367739980644642,AI Logic Gap - SKU Mapping,1,1,1,1,1,6368.0,6368.0,0.0,1297.0176819674507,0.0,1297.0176819674507,25.0,1272.0176819674507,None,MA,Pending,#802614,Human,Partial,2025-01
ORD-802615,2025-05-01,Low,2977.0,3.0,8931.0,0.35261841738833366,Payment Expired,1,1,1,1,1,8931.0,8931.0,0.0,3149.235085695208,0.0,3149.235085695208,25.0,3124.235085695208,None,WI,Expired,#802615,Human,Partial,2025-05
ORD-802616,2025-06-28,High,285.0,3.0,855.0,0.5299938874847678,Stock Sync Delay,1,1,1,1,1,855.0,855.0,0.0,453.1447737994765,0.0,453.1447737994765,25.0,428.1447737994765,None,PA,Pending,#802616,Human,Partial,2025-06
ORD-802617,2025-01-10,High,1255.0,4.0,5020.0,0.3899227243139831,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#802617,None,N/A,2025-01
ORD-802618,2025-04-29,Medium,172.0,2.0,344.0,0.35765602655036627,Vendor Split Possible,1,1,1,1,1,344.0,344.0,0.0,123.03367313332599,0.0,123.03367313332599,15.0,108.03367313332599,None,AZ,Pending,#802618,Auto,Split Fulfillment,2025-04
ORD-802619,2025-06-20,High,2497.0,4.0,9988.0,0.3093294316448558,AI Logic Gap - SKU Mapping,1,1,1,1,1,9988.0,9988.0,0.0,3089.58236326882,0.0,3089.58236326882,25.0,3064.58236326882,None,MO,Pending,#802619,Human,Partial,2025-06
ORD-802620,2025-06-02,Medium,3009.0,4.0,12036.0,0.22586942045166636,Stock Sync Delay,1,0,0,0,0,12036.0,0.0,0.0,2718.5643445562564,2718.5643445562564,0.0,0.0,0.0,Not Recoverable,CA,Pending,#802620,None,N/A,2025-06
ORD-802621,2025-03-12,Low,590.0,3.0,1770.0,0.2785702673096295,Stock Sync Delay,1,1,1,1,1,1770.0,1770.0,0.0,493.0693731380443,0.0,493.0693731380443,15.0,478.0693731380443,None,FL,Pending,#802621,Auto,Partial,2025-03
ORD-802622,2025-01-19,Medium,1167.0,4.0,4668.0,0.23166044347790496,Payment Expired,1,0,0,0,0,4668.0,0.0,0.0,1081.3909501548603,1081.3909501548603,0.0,0.0,0.0,Not Recoverable,MO,Expired,#802622,None,N/A,2025-01
ORD-802623,2025-06-16,High,2968.0,1.0,2968.0,0.2443448004003999,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#802623,None,N/A,2025-06
ORD-802624,2025-06-15,High,192.0,4.0,768.0,0.25723079044419445,Stock Sync Delay,1,0,0,0,0,768.0,0.0,0.0,197.55324706114135,197.55324706114135,0.0,0.0,0.0,Not Recoverable,TN,Pending,#802624,None,N/A,2025-06
ORD-802625,2025-04-15,Medium,3334.0,3.0,10002.0,0.3057103012294975,Vendor Split Possible,1,0,0,0,0,10002.0,0.0,0.0,3057.714432897434,3057.714432897434,0.0,0.0,0.0,Not Recoverable,TX,Pending,#802625,None,N/A,2025-04
ORD-802626,2025-06-26,Medium,3110.0,1.0,3110.0,0.20385583799843743,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#802626,None,N/A,2025-06
ORD-802627,2025-01-01,High,576.0,1.0,576.0,0.5325503599576367,Stock Sync Delay,1,1,1,1,1,576.0,576.0,0.0,306.7490073355987,0.0,306.7490073355987,25.0,281.7490073355987,None,MA,Pending,#802627,Human,Partial,2025-01
ORD-802628,2025-04-21,High,529.0,3.0,1587.0,0.24333668243694112,AI Logic Gap - SKU Mapping,1,1,1,1,1,1587.0,1587.0,0.0,386.17531502742554,0.0,386.17531502742554,15.0,371.17531502742554,None,GA,Pending,#802628,Auto,Partial,2025-04
ORD-802629,2025-01-07,Low,2436.0,2.0,4872.0,0.3341021053258555,Stock Sync Delay,1,1,1,1,1,4872.0,4872.0,0.0,1627.745457147568,0.0,1627.745457147568,25.0,1602.745457147568,None,MD,Pending,#802629,Human,Partial,2025-01
ORD-802630,2025-06-18,High,84.0,2.0,168.0,0.5078346459001732,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#802630,None,N/A,2025-06
ORD-802631,2025-05-03,Medium,1795.0,2.0,3590.0,0.2372987895667668,Payment Expired,1,1,1,0,0,3590.0,0.0,3590.0,851.9026545446928,851.9026545446928,0.0,25.0,-25.0,Vendor SLA Delay,IN,Expired,#802631,Human,Partial,2025-05
ORD-802632,2025-06-14,High,277.0,4.0,1108.0,0.3692614881139423,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#802632,None,N/A,2025-06
ORD-802633,2025-04-12,Medium,1883.0,2.0,3766.0,0.49567425913948854,AI Logic Gap - SKU Mapping,1,1,1,1,1,3766.0,3766.0,0.0,1866.7092599193138,0.0,1866.7092599193138,25.0,1841.7092599193138,None,AZ,Pending,#802633,Human,Partial,2025-04
ORD-802634,2025-01-15,Medium,1258.0,1.0,1258.0,0.39493691841194906,Stock Sync Delay,1,1,1,0,0,1258.0,0.0,1258.0,496.8306433622319,496.8306433622319,0.0,15.0,-15.0,Late Detection,AZ,Pending,#802634,Auto,Partial,2025-01
ORD-802635,2025-01-05,High,2487.0,2.0,4974.0,0.27362025839796605,Vendor Split Possible,1,1,1,1,1,4974.0,4974.0,0.0,1360.9871652714833,0.0,1360.9871652714833,25.0,1335.9871652714833,None,NY,Pending,#802635,Human,Split Fulfillment,2025-01
ORD-802636,2025-03-02,Medium,3088.0,1.0,3088.0,0.4574283359944035,Vendor Split Possible,1,1,1,1,1,3088.0,3088.0,0.0,1412.538701550718,0.0,1412.538701550718,25.0,1387.538701550718,None,TN,Pending,#802636,Human,Split Fulfillment,2025-03
ORD-802637,2025-05-14,High,1736.0,3.0,5208.0,0.4384693720036278,Vendor Split Possible,1,1,1,1,1,5208.0,5208.0,0.0,2283.5484893948937,0.0,2283.5484893948937,25.0,2258.5484893948937,None,WI,Pending,#802637,Human,Split Fulfillment,2025-05
ORD-802638,2025-01-28,Low,2264.0,4.0,9056.0,0.3267650672914235,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#802638,None,N/A,2025-01
ORD-802639,2025-06-03,Medium,2121.0,4.0,8484.0,0.2162033065534813,Payment Expired,1,1,1,0,0,8484.0,0.0,8484.0,1834.2688527997354,1834.2688527997354,0.0,25.0,-25.0,Late Detection,OH,Expired,#802639,Human,Partial,2025-06
ORD-802640,2025-02-13,High,3447.0,3.0,10341.0,0.20275264146363287,Payment Expired,1,1,1,1,1,10341.0,10341.0,0.0,2096.6650653754273,0.0,2096.6650653754273,25.0,2071.6650653754273,None,VA,Expired,#802640,Human,Partial,2025-02
ORD-802641,2025-03-31,Medium,846.0,4.0,3384.0,0.4888875090945101,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#802641,None,N/A,2025-03
ORD-802642,2025-02-06,Low,874.0,2.0,1748.0,0.312545076545674,Payment Expired,1,1,1,1,1,1748.0,1748.0,0.0,546.3287938018382,0.0,546.3287938018382,15.0,531.3287938018382,None,GA,Expired,#802642,Auto,Partial,2025-02
ORD-802643,2025-03-25,Medium,1355.0,3.0,4065.0,0.2482194645120666,AI Logic Gap - SKU Mapping,1,0,0,0,0,4065.0,0.0,0.0,1009.0121232415507,1009.0121232415507,0.0,0.0,0.0,Not Recoverable,PA,Pending,#802643,None,N/A,2025-03
ORD-802644,2025-03-23,Medium,2591.0,1.0,2591.0,0.3814929291570438,AI Logic Gap - SKU Mapping,1,1,1,1,1,2591.0,2591.0,0.0,988.4481794459005,0.0,988.4481794459005,15.0,973.4481794459005,None,WI,Pending,#802644,Auto,Partial,2025-03
ORD-802645,2025-01-01,Medium,3035.0,3.0,9105.0,0.5222916535037816,Vendor Split Possible,1,1,1,1,1,9105.0,9105.0,0.0,4755.465505151931,0.0,4755.465505151931,25.0,4730.465505151931,None,IN,Pending,#802645,Human,Split Fulfillment,2025-01
ORD-802646,2025-04-13,High,1009.0,3.0,3027.0,0.2029683025828392,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,VA,Authorized,#802646,None,N/A,2025-04
ORD-802647,2025-05-22,Medium,429.0,1.0,429.0,0.2196502392367451,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#802647,None,N/A,2025-05
ORD-802648,2025-06-18,High,2149.0,3.0,6447.0,0.34596572640477535,Payment Expired,1,1,1,0,0,6447.0,0.0,6447.0,2230.4410381315865,2230.4410381315865,0.0,25.0,-25.0,Customer Abandoned,GA,Expired,#802648,Human,Partial,2025-06
ORD-802649,2025-03-01,Medium,2111.0,3.0,6333.0,0.43658806736427225,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#802649,None,N/A,2025-03
ORD-802650,2025-06-08,Medium,1342.0,2.0,2684.0,0.36663516056846757,Stock Sync Delay,1,1,1,1,1,2684.0,2684.0,0.0,984.048770965767,0.0,984.048770965767,15.0,969.048770965767,None,VA,Pending,#802650,Auto,Partial,2025-06
ORD-802651,2025-06-08,High,685.0,3.0,2055.0,0.5141419534628917,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#802651,None,N/A,2025-06
ORD-802652,2025-06-27,Low,2982.0,2.0,5964.0,0.21542959443811735,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#802652,None,N/A,2025-06
ORD-802653,2025-03-09,Medium,2970.0,2.0,5940.0,0.31904930437531026,Stock Sync Delay,1,0,0,0,0,5940.0,0.0,0.0,1895.152867989343,1895.152867989343,0.0,0.0,0.0,Not Recoverable,VA,Pending,#802653,None,N/A,2025-03
ORD-802654,2025-06-03,High,2628.0,1.0,2628.0,0.3229717612860523,Payment Expired,1,1,1,1,1,2628.0,2628.0,0.0,848.7697886597455,0.0,848.7697886597455,15.0,833.7697886597455,None,NY,Expired,#802654,Auto,Partial,2025-06
ORD-802655,2025-04-12,Medium,2047.0,2.0,4094.0,0.31904452909521963,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#802655,None,N/A,2025-04
ORD-802656,2025-01-11,Medium,951.0,4.0,3804.0,0.37069006924318676,Stock Sync Delay,1,1,1,1,1,3804.0,3804.0,0.0,1410.1050234010825,0.0,1410.1050234010825,25.0,1385.1050234010825,None,PA,Pending,#802656,Human,Partial,2025-01
ORD-802657,2025-02-18,High,1440.0,4.0,5760.0,0.4767019658181137,Stock Sync Delay,1,0,0,0,0,5760.0,0.0,0.0,2745.803323112335,2745.803323112335,0.0,0.0,0.0,Not Recoverable,MD,Pending,#802657,None,N/A,2025-02
ORD-802658,2025-05-01,Medium,286.0,3.0,858.0,0.3112589157409861,Payment Expired,1,1,1,1,1,858.0,858.0,0.0,267.06014970576604,0.0,267.06014970576604,15.0,252.06014970576604,None,MD,Expired,#802658,Auto,Partial,2025-05
ORD-802659,2025-01-29,Low,911.0,3.0,2733.0,0.46056912232127095,Vendor Split Possible,1,0,0,0,0,2733.0,0.0,0.0,1258.7354113040335,1258.7354113040335,0.0,0.0,0.0,Not Recoverable,TN,Pending,#802659,None,N/A,2025-01
ORD-802660,2025-03-20,High,1604.0,3.0,4812.0,0.251262914947675,Stock Sync Delay,1,1,1,0,0,4812.0,0.0,4812.0,1209.077146728212,1209.077146728212,0.0,25.0,-25.0,Vendor SLA Delay,AZ,Pending,#802660,Human,Partial,2025-03
ORD-802661,2025-05-20,Low,1557.0,2.0,3114.0,0.3962536994718826,Vendor Split Possible,1,1,1,1,1,3114.0,3114.0,0.0,1233.9340201554423,0.0,1233.9340201554423,25.0,1208.9340201554423,None,WI,Pending,#802661,Human,Split Fulfillment,2025-05
ORD-802662,2025-01-27,Medium,327.0,2.0,654.0,0.3312808089829408,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#802662,None,N/A,2025-01
ORD-802663,2025-03-31,High,3353.0,3.0,10059.0,0.3887237808034497,AI Logic Gap - SKU Mapping,1,0,0,0,0,10059.0,0.0,0.0,3910.1725111019005,3910.1725111019005,0.0,0.0,0.0,Not Recoverable,GA,Pending,#802663,None,N/A,2025-03
ORD-802664,2025-02-08,Medium,975.0,4.0,3900.0,0.2377124126302873,Payment Expired,1,1,1,0,0,3900.0,0.0,3900.0,927.0784092581205,927.0784092581205,0.0,25.0,-25.0,Customer Abandoned,GA,Expired,#802664,Human,Partial,2025-02
ORD-802665,2025-04-07,Medium,1806.0,2.0,3612.0,0.533711996366318,AI Logic Gap - SKU Mapping,1,0,0,0,0,3612.0,0.0,0.0,1927.7677308751408,1927.7677308751408,0.0,0.0,0.0,Not Recoverable,AZ,Pending,#802665,None,N/A,2025-04
ORD-802666,2025-02-13,Medium,1655.0,3.0,4965.0,0.5171749408806223,Vendor Split Possible,1,1,1,1,1,4965.0,4965.0,0.0,2567.77358147229,0.0,2567.77358147229,25.0,2542.77358147229,None,NC,Pending,#802666,Human,Split Fulfillment,2025-02
ORD-802667,2025-06-23,Medium,1669.0,2.0,3338.0,0.4892387065017202,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#802667,None,N/A,2025-06
ORD-802668,2025-01-14,High,2965.0,2.0,5930.0,0.5124739881858182,Vendor Split Possible,1,1,1,1,1,5930.0,5930.0,0.0,3038.9707499419023,0.0,3038.9707499419023,25.0,3013.9707499419023,None,WI,Pending,#802668,Human,Split Fulfillment,2025-01
ORD-802669,2025-06-23,High,2624.0,2.0,5248.0,0.2513407545635202,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#802669,None,N/A,2025-06
ORD-802670,2025-05-23,Medium,3043.0,1.0,3043.0,0.3763026205568831,Vendor Split Possible,1,1,1,1,1,3043.0,3043.0,0.0,1145.0888743545954,0.0,1145.0888743545954,25.0,1120.0888743545954,None,WA,Pending,#802670,Human,Split Fulfillment,2025-05
ORD-802671,2025-06-04,Medium,1357.0,2.0,2714.0,0.3112682055647832,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,OH,Authorized,#802671,None,N/A,2025-06
ORD-802672,2025-06-03,Low,964.0,3.0,2892.0,0.5105850794564555,Stock Sync Delay,1,1,1,1,1,2892.0,2892.0,0.0,1476.6120497880693,0.0,1476.6120497880693,25.0,1451.6120497880693,None,NC,Pending,#802672,Human,Partial,2025-06
